record_type,record_id,payload_json,canonical_sha256
literature_record,LIT-SIVAK-2026,"{""artifact_record_count"":1,""artifact_records"":[""ZENODO:17566521""],""arxiv_id"":""2511.08493"",""code_status"":""PROPRIETARY_CUSTOM_CODE"",""data_status"":""ZENODO_DATA_AVAILABLE"",""dedup_key"":""doi:10.1038/s41586-026-10759-2"",""doi"":""10.1038/s41586-026-10759-2"",""eligibility_class"":""ADJACENT_DRIFT_ADAPTATION_CONTEXT"",""exclusion_code"":""SURFACE_COLOR_CODE_DEVICE_CONTROL_NOT_SINGLE_MODE_GKP"",""external_rank"":null,""external_same_task_eligible"":false,""external_sota_vote"":false,""first_author"":""Sivak"",""normalised_title_tokens"":[""control"",""correction"",""error"",""learning"",""of"",""quantum"",""reinforcement""],""numeric_result"":null,""official_artifact_status"":""DATA_ONLY_DIFFERENT_TASK"",""primary_url"":""https://www.nature.com/articles/s41586-026-10759-2"",""query_ids"":[""Q5"",""Q6""],""raw_record_count"":2,""raw_records"":[""ARXIV:2511.08493"",""DOI:10.1038/s41586-026-10759-2""],""record_id"":""LIT-SIVAK-2026"",""repo_url"":null,""signature_checks"":{""action"":false,""compute"":false,""denominator"":false,""history"":true,""input"":false,""metric"":false,""online_timing"":false,""physics"":false,""postselection"":true},""title"":""Reinforcement learning control of quantum error correction"",""typed_null_reasons"":[""PROPRIETARY_CODE"",""DIFFERENT_CODE_OR_LOGICAL_DIMENSION"",""INCOMPATIBLE_ACTION_SPACE"",""INCOMPATIBLE_PHYSICS_BACKEND""],""year"":2026}",713de61d05251708d6d91636f32536bc29e88fce67b6fb97c62c0b9b87677621
power_sensitivity,baseline_p_l=0.08,"{""achieved_power_at_planned_n"":0.9010994595676306,""baseline_p_l"":0.08,""required_clusters"":806}",d4f2efbc07bbc21b28c2a2e00f6e79f6faee7d66445fcdcaafe4bbb6f2ea9d3d
power_sensitivity,baseline_p_l=0.10,"{""achieved_power_at_planned_n"":0.9893614904891793,""baseline_p_l"":0.1,""required_clusters"":516}",dbb4b4ab883c30d0f17548bafecc3f52ddd1b04fe61819662a8dc94938b7721a
power_sensitivity,baseline_p_l=0.16,"{""achieved_power_at_planned_n"":0.9999999556825401,""baseline_p_l"":0.16,""required_clusters"":202}",b8e0cf3ff36bade0f0e91160db2517713e409230d20bb8d5f5a0f2e78903fdc4
parent_terminal_option,option-1,"{""match"":""PASS_ARTIFACT_LANE_AND_EXECUTABLE_REIMPLEMENTATION"",""matched_phase9_ranking_eligible"":false,""registry_entry_eligible"":true,""releases_t9_1_4"":true,""terminal_state"":""QUALIFIED_PAPER_CONSTRAINED_BASELINE"",""typed_payload"":{""evidence_grade"":""PAPER_CONSTRAINED_REIMPLEMENTATION"",""numeric_scope"":""SHORT_HORIZON_QUALIFICATION_NONPROMOTIONAL"",""official_exact"":null,""paper_scale_lifetime"":null,""parent_report_sha256"":""f3e458765ed684d69be3011e532a4334de872d2b39d1f07da7c5aaec61816ffd"",""puviani_surpass"":null}}",1a07b669f9a0cbeeb38b2c738fad6051a9a813a1a4145dc860b7da29917726ee
parent_terminal_option,option-2,"{""match"":""TERMINAL_NONPASS_WITH_VALID_FAILURE_MANIFEST"",""matched_phase9_ranking_eligible"":false,""registry_entry_eligible"":true,""releases_t9_1_4"":true,""supported_terminal_states"":[""FAILED_FAIL_CLOSED""],""terminal_state"":""NO_GO_PAPER_CONSTRAINED_REIMPLEMENTATION"",""typed_payload"":{""evidence_grade"":""PAPER_CONSTRAINED_REIMPLEMENTATION"",""numeric_metrics"":null,""numeric_scope"":null,""official_exact"":null,""paper_scale_lifetime"":null,""parent_report_sha256"":null,""puviani_surpass"":null,""rank"":null,""selected_controller"":null}}",da907697706801a099bd2894b06e3e289a1cdd5b5c7d59c0dda638097c366c92
future_outcome_absence,docs/t9_4_5_matched_controller_tournament.json,"{""exists_at_seal"":false,""path"":""docs/t9_4_5_matched_controller_tournament.json""}",95efd43a7f31319c319f9b4468185c24f687acc417bd6222e9c5eb1090620359
future_outcome_absence,docs/t9_6_1_formal_preregistration.json,"{""exists_at_seal"":false,""path"":""docs/t9_6_1_formal_preregistration.json""}",b75815b6b7d9d6784135623a0c7e9fc26401b039369392c1473f737c47c8fa91
future_outcome_absence,docs/t9_6_2_round_ler_formal.json,"{""exists_at_seal"":false,""path"":""docs/t9_6_2_round_ler_formal.json""}",bf6d41da94d0eb57b89681942a72c464fac624c21bd4fd53e4926540e66dd6ae
future_outcome_absence,docs/t9_6_3_lifetime_formal.json,"{""exists_at_seal"":false,""path"":""docs/t9_6_3_lifetime_formal.json""}",71655cf7aad835acd71499dbead666def8d069a4790473be0cb6804dd3fcf6ea
future_outcome_absence,docs/t9_6_5_phase9_algorithm_gate.json,"{""exists_at_seal"":false,""path"":""docs/t9_6_5_phase9_algorithm_gate.json""}",723b3551765103e9c99997f7ebd6d99669561b2da82baa37688d104a7f742bde
artifact_binding,config,"{""bytes"":51712,""path"":""configs/phase9/t9_1_4_baseline_registry.json"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""f2a9f914eaaae9bd6891f7c47e76da224d75f5ed78c2390a637b71a6e2483759""}",674a8b45f348bcf636c64def498892a8fe58dcb5be986a0164f8004b84b586be
artifact_binding,implementation,"{""bytes"":102321,""path"":""cnn_fpga/benchmark/phase9_baseline_search_power_registry.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""70b2b2c9eedb2a873ebf5075764cf5a45dce029922158ca9646bacae54e0b000""}",b7a1a6144ab9cbed0804d5cc6951699ae591d5720a09cbe6cfd5c4280454aa45
artifact_binding,phase9_parent,"{""bytes"":74510,""path"":""docs/t9_1_1_three_lane_protocol.json"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""255c50ce677a1cae5475c2294177ceaab551bcbb5078ee2d49b358600a58f7a5""}",db645fd90ae2ea529179f60695bd7147d54449dc37c42accb7f4c7ed826a0bef
artifact_binding,t9_1_4_input_contract,"{""bytes"":8444,""path"":""configs/phase9/t9_1_4_input_contract.json"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""508372f69fc2e53d53e32bd7e2232f0e375a3aee3454d678318b569edf4bd496""}",81588e4e77b6032c59ddf89f9c88a2ab239f18ec05510538aa46931a5d5d10d8
artifact_binding,historical_power_proxy,"{""bytes"":10544,""path"":""configs/phase6d/t6_20_3_multimode_preregistration.json"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""5afb2aadc558d13a05a11b00ca4932ad4f713a3cb109a9093beb59414ffc2552""}",41c697bf776f1d5ff94aea0b6583db9a9e30747d1a1793a050d7e37031277044
implementation_binding,cnn_fpga/benchmark/continuous_adaptive_map.py,"{""bytes"":40853,""expected_fragments"":[""def build_continuous_adaptive_validation""],""path"":""cnn_fpga/benchmark/continuous_adaptive_map.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""979e71606b7928689de5726cbba69535d8d89527582e2883f23b480706f244ef""}",8b393a416aa86abdb3b9b0d943590652b9cd74ca0a2d56ee1fc8a691b7a46d7d
implementation_binding,cnn_fpga/benchmark/external_drift_adaptive_lane.py,"{""bytes"":50605,""expected_fragments"":[""class BOCDCandidate""],""path"":""cnn_fpga/benchmark/external_drift_adaptive_lane.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""fb8cdc94e79f69a623b954bae252b7996b5a8ba5bc3db1bd856dec5eea15d261""}",00290ad1add83e2f8a0bf38440519d1e7f31d6d77e2347b11f8238f6967eec1d
implementation_binding,cnn_fpga/benchmark/latest_outcome_markovian_baseline.py,"{""bytes"":28597,""expected_fragments"":[""def run_benchmark""],""path"":""cnn_fpga/benchmark/latest_outcome_markovian_baseline.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""799378876d5d4d35945a682f4bde905455f0fd044a0dee00e68825a513124492""}",46ab8f4b9a8753b4927f9f90ca1cf486ecdaf8018ed416d8dc314335e85585c4
implementation_binding,cnn_fpga/benchmark/learned_model_eligibility_replay.py,"{""bytes"":51746,""expected_fragments"":[""def build_report""],""path"":""cnn_fpga/benchmark/learned_model_eligibility_replay.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""290ad775906c4ad57ca99d89f58122752ca0a743f902e8d10b782316eb646985""}",be6b042ae1753bcb110ef4dbb3ec48dcffe793bab976279e90655dc1644ea995
implementation_binding,cnn_fpga/benchmark/memory_assisted_bayesian_decoder.py,"{""bytes"":46909,""expected_fragments"":[""class MemoryBayesianDescriptor""],""path"":""cnn_fpga/benchmark/memory_assisted_bayesian_decoder.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""3078fb39e219a8e77de12c0e6da49fda30ece2131a33768a63b6d0ca2fa18279""}",5cdbd446c5e466285909f4d970e11dde3dac04e48c36344c64d39dd41d0497bf
implementation_binding,cnn_fpga/benchmark/oracle_baseline.py,"{""bytes"":22123,""expected_fragments"":[""def build_oracle_validation""],""path"":""cnn_fpga/benchmark/oracle_baseline.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""72f40b4fe9d1cbea6a33ab55c75b24f240e071611e8a98feef0a7058b0ca2f19""}",5e4888f70cf6705e688551a5274aa1d7e5353f96929923908c5a85d2585199e7
implementation_binding,cnn_fpga/benchmark/puviani_paper_constrained_artifacts.py,"{""bytes"":447075,""expected_fragments"":[""PAPER_CONSTRAINED_REIMPLEMENTATION""],""path"":""cnn_fpga/benchmark/puviani_paper_constrained_artifacts.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""5c8039430cb335360a17ebb139888f37ffbfb7cd1c4524bf09f8a8c4e7bf92bf""}",c38bca1f86593e763c18eee8f2b2db5b57da9dfe664c4b852e6d6ff3d8c1b73e
implementation_binding,cnn_fpga/benchmark/regime_hmm_baseline.py,"{""bytes"":29899,""expected_fragments"":[""class RegimeHMMDescriptor""],""path"":""cnn_fpga/benchmark/regime_hmm_baseline.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""29702d8e641a46c22a6bccf12f37ac5c1984c1be6eee8ac84cb8d6b3146bbbdc""}",85c6afc54f4e0ced5ee2c98ccd253e917f33fb24857c4992bbd5d55c896d561c
implementation_binding,cnn_fpga/benchmark/standard_binning_baseline.py,"{""bytes"":21230,""expected_fragments"":[""STANDARD_BINNING_DESCRIPTOR""],""path"":""cnn_fpga/benchmark/standard_binning_baseline.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""c79e52cd319a14f389cdd1e5baced884d786c4ec033b88d3cb5b1f4be2ec51db""}",ac40ba883acc225b61ba48e99379c299daa8d80480ba16eaa9f22495648c5ad5
implementation_binding,cnn_fpga/benchmark/static_map_baseline.py,"{""bytes"":21338,""expected_fragments"":[""def build_static_map_validation""],""path"":""cnn_fpga/benchmark/static_map_baseline.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""6bb4c1705907476adbbe8487111b5f5123e6d984e9c0ec6620609ad335d7d3af""}",09574afd3bbeb150209dde0f6ebeab4c516a94f50bd18a541ff2f6e112fd3dd0
implementation_binding,cnn_fpga/benchmark/static_protocol_decoder.py,"{""bytes"":43510,""expected_fragments"":[""StaticProtocol""],""path"":""cnn_fpga/benchmark/static_protocol_decoder.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""507ffd2bea0e946d609def339aec2bc87ac3e8bb1e7cd9f76552e706798cb901""}",27b03fba10683b1bdbc6eadd9d04e97ae759ac906ab5a71b2fd8a8b537d0ad07
implementation_binding,cnn_fpga/config/p4_particle_filter_smoke.yaml,"{""bytes"":3028,""expected_fragments"":[""particle""],""path"":""cnn_fpga/config/p4_particle_filter_smoke.yaml"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""5ba7c795a560f96e75d18204f88491bbc8c630dc5c124635ed96aad749bd645b""}",767042be5ccc817c5e1b7e8ef8f5c3d9e7c66ccc0802501e76b44dc3100e45bc
implementation_binding,cnn_fpga/decoder/particle_filter_baseline.py,"{""bytes"":21493,""expected_fragments"":[""class ParticleFilterBaseline""],""path"":""cnn_fpga/decoder/particle_filter_baseline.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""20aada84e6957ae562bc6567d93c1db32658f3896fadab5347642a78631e17a5""}",21fcd1c07b97cffe00f9e18bf00829a6ca1fb46255768329fb6cc01a82eb6f8e
implementation_binding,cnn_fpga/decoder/periodic_adaptive_map.py,"{""bytes"":24028,""expected_fragments"":[""class LatestWindowPeriodicPredictor""],""path"":""cnn_fpga/decoder/periodic_adaptive_map.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""ccd8b5811e9275114d7de5957d4551a3864f874d9af2ad1582fb88e5b8c43b37""}",5c9433b534d47d72e2d78ccb10f5281bcc7a0e679f451fa50a19f9282968b791
implementation_binding,cnn_fpga/decoder/sliding_window_syndrome.py,"{""bytes"":7750,""expected_fragments"":[""class SlidingWindowPeriodicEstimator""],""path"":""cnn_fpga/decoder/sliding_window_syndrome.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""add90782d44d046971b79d97409dc70123545c340715d867407c2407aa74a172""}",cf68c9ed01f26531bd21ab56bbee1d53bcf330cc71114f65da8e7363e3752cd4
implementation_binding,cnn_fpga/decoder/slow_loop_model_selection.py,"{""bytes"":24452,""expected_fragments"":[""class CausalTCN"",""class SmallGRU""],""path"":""cnn_fpga/decoder/slow_loop_model_selection.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""0ac48123291126c4db50beaf97b2e04889d29231aece9146ed1cdcc32efe4d61""}",01f77cacf4f303ef8c102d6827a658e38701793cc681bd7f41697460a55e08ae
implementation_binding,cnn_fpga/decoder/ukf_baseline.py,"{""bytes"":17845,""expected_fragments"":[""class UKFBaseline""],""path"":""cnn_fpga/decoder/ukf_baseline.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""81d40dde7e9f5e68d0efb0fecf92a8802d1c907eab7fc94f78bcaaddc5632c77""}",3d6734d09025e939eaa2b1743abd4c9fff6cb40b8e5435519375070e77325aea
implementation_binding,cnn_fpga/model/tiny_cnn.py,"{""bytes"":58928,""expected_fragments"":[""class TinyCNN""],""path"":""cnn_fpga/model/tiny_cnn.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""d613b8d3de96d56b9c4658bc9385c7c5029ab87d15647e806da5496f1ba7d5bc""}",884637166f9c63b345349e6c30ab33ad7a31730a07d966952bf8d1a7114a0679
implementation_binding,docs/t9_1_3_puviani_paper_constrained.json,"{""bytes"":187866,""expected_fragments"":[""PASS_ARTIFACT_LANE_AND_EXECUTABLE_REIMPLEMENTATION""],""path"":""docs/t9_1_3_puviani_paper_constrained.json"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""f3e458765ed684d69be3011e532a4334de872d2b39d1f07da7c5aaec61816ffd""}",9653947a1f32e8990031579e3c9eba1528b3f92863f321499156dd745feda541
implementation_binding,physics/autonomous_sbs.py,"{""bytes"":24408,""expected_fragments"":[""class NonselectiveSBSSimulator"",""class IdleMemorySimulator""],""path"":""physics/autonomous_sbs.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""1f599cd47bdb15f539664b8bb975a3fa138f8ddbd8ff192299fa34314c813434""}",57425809a81dd54e3514d6eb008314cd554a0332b4b0de309247a3203433ac27
implementation_binding,physics/trajectory_lookup_control_oracle.py,"{""bytes"":27529,""expected_fragments"":[""def build_policy""],""path"":""physics/trajectory_lookup_control_oracle.py"",""selector"":""STRICT_FILE_SHA256"",""sha256"":""848c09a06e79503630411b0689e03e821936b378ffe074da7039871d94a4beb9""}",d33fc6263ce8a30b93852dc43f8d525c02ada349565af780f1ab25f6eb985fb7
